Borough,COOPERATIVES COMPARABLE PROPERTIES Boro-Block-Lot,COOPERATIVES COMPARABLE PROPERTIES Address,COOPERATIVES COMPARABLE PROPERTIES Neighborhood,COOPERATIVES COMPARABLE PROPERTIES Building Classification,COOPERATIVES COMPARABLE PROPERTIES Total Units,COOPERATIVES COMPARABLE PROPERTIES Year Built,COOPERATIVES COMPARABLE PROPERTIES Gross SqFt,COOPERATIVES COMPARABLE PROPERTIES Estimated Gross Income,COOPERATIVES COMPARABLE PROPERTIES Gross Income per SqFt,COOPERATIVES COMPARABLE PROPERTIES Estimated Expense,COOPERATIVES COMPARABLE PROPERTIES Expense per SqFt,COOPERATIVES COMPARABLE PROPERTIES Net Operating Income,COOPERATIVES COMPARABLE PROPERTIES Full Market Value,COOPERATIVES COMPARABLE PROPERTIES Market Value per SqFt,COMPARABLE RENTAL 1 Boro-Block-Lot,COMPARABLE RENTAL 1 Address,COMPARABLE RENTAL 1 Neighborhood,COMPARABLE RENTAL 1 Building Classification,COMPARABLE RENTAL 1 Total Units,COMPARABLE RENTAL 1 Year Built,COMPARABLE RENTAL 1 Gross SqFt,COMPARABLE RENTAL 1 Estimated Gross Income,COMPARABLE RENTAL 1 Gross Income per SqFt,COMPARABLE RENTAL 1 Estimated Expense,COMPARABLE RENTAL 1 Expense per SqFt,COMPARABLE RENTAL 1 Net Operating Income,COMPARABLE RENTAL 1 Full Market Value,COMPARABLE RENTAL 1 Market Value per SqFt,COMPARABLE RENTAL 1 Distance from Coop in miles,COMPARABLE RENTAL 2 Boro-Block-Lot,COMPARABLE RENTAL 2 Address,COMPARABLE RENTAL 2 Neighborhood,COMPARABLE RENTAL 2 Building Classification,COMPARABLE RENTAL 2 Total Units,COMPARABLE RENTAL 2 Year Built,COMPARABLE RENTAL 2 Gross SqFt,COMPARABLE RENTAL 2 Estimated Gross Income,COMPARABLE RENTAL 2 Gross Income per SqFt,COMPARABLE RENTAL 2 Estimated Expense,COMPARABLE RENTAL 2 Expense per SqFt,COMPARABLE RENTAL 2 Net Operating Income,COMPARABLE RENTAL 2 Full Market Value,COMPARABLE RENTAL 2 Market Value per SqFt,COMPARABLE RENTAL 2 Distance from Coop in miles,COMPARABLE RENTAL 3 Boro-Block-Lot,COMPARABLE RENTAL 3 Address,COMPARABLE RENTAL 3 Neighborhood,COMPARABLE RENTAL 3 Building Classification,COMPARABLE RENTAL 3 Total Units,COMPARABLE RENTAL 3 Year Built,COMPARABLE RENTAL 3 Gross SqFt,COMPARABLE RENTAL 3 Estimated Gross Income,COMPARABLE RENTAL 3 Gross Income per SqFt,COMPARABLE RENTAL 3 Estimated Expense,COMPARABLE RENTAL 3 Expense per SqFt,COMPARABLE RENTAL 3 Net Operating Income,COMPARABLE RENTAL 3 Full Market Value,COMPARABLE RENTAL 3 Market Value per SqFt,COMPARABLE RENTAL 3 Distance from Coop in miles
Manhattan,1-02133-0070,"592 178 STREET
New York, NY
(40.847242796909796, -73.934989015325)",WASHINGTON HEIGHTS LOWER,C6-WALK-UP,30,1911,24625,321603,13.06,153660,6.24,167943,1125000,45.69,1-02133-0024,"561 175 STREET
New York, NY
(40.84500688486772, -73.93548136899763)",WASHINGTON HEIGHTS LOWER,C1-WALK-UP,30,1914,24144,341137,14.13,151279,6.27,189858,1317000,54.55,0.1,1-02142-0061,"643 171 STREET
New York, NY
(40.84360848472455, -73.94001534373665)",WASHINGTON HEIGHTS LOWER,C1-WALK-UP,31,1914,26005,339644,13.06,167357,6.44,172287,1147000,44.11,0.34,1-02123-0105,511 WEST 167 STREET,WASHINGTON HEIGHTS LOWER,C1-WALK-UP,30,1925,"22,910","307,424",13.42,"163,925",7.16,"143,499","951,000",41.51,0.51
Manhattan,1-02134-0105,"611 156 STREET
New York, NY
(40.833627170736094, -73.94569141306272)",WASHINGTON HEIGHTS LOWER,D4-ELEVATOR,29,1910,44742,520797,11.64,223263,4.99,297534,1845000,41.24,1-02038-0005,"263 152 STREET
New York, NY
(40.827020625174995, -73.93808739983398)",HARLEM-CENTRAL,C1-WALK-UP,35,1920,20772,278387,13.4,174469,8.4,103918,689000,33.17,0.66,1-02026-0029,"2400 ADAM
New York, NY
(40.756053999992105, -73.9869510002884)",HARLEM-CENTRAL,D7-ELEVATOR,57,1905,58569,672372,11.48,383041,6.54,289331,1397000,23.85,1.04,1-02002-0002,583 RIVERSIDE DRIVE,HARLEM-WEST,D1-ELEVATOR,70,1930,"67,350","783,954",11.64,"446,531",6.63,"337,423","2,161,000",32.09,1.04
Manhattan,1-02134-0206,"156 RIVERSIDE DRIVE
New York, NY
(40.79101276102903, -73.97953772371477)",WASHINGTON HEIGHTS LOWER,D4-ELEVATOR,434,1963,646044,8656990,13.4,4276811,6.62,4380179,29048000,44.96,1-02065-0001,"1821 AMSTERDAM AVENUE
New York, NY
(40.828862932447635, -73.94496167731478)",HARLEM-UPPER,D3-ELEVATOR,132,1984,145691,2174363,14.92,1059086,7.27,1115277,6465000,44.37,0.5,1-02038-0005,"263 152 STREET
New York, NY
(40.827020625174995, -73.93808739983398)",HARLEM-CENTRAL,C1-WALK-UP,35,1920,20772,278387,13.4,174469,8.4,103918,689000,33.17,0.75,1-01740-0007,646 LENOX AVENUE,HARLEM-CENTRAL,D1-ELEVATOR,134,1970,"129,386","1,538,832",11.89,"926,587",7.16,"612,245","3,907,000",30.2,1.33
Manhattan,1-02139-0517,"4 PINEHURST AVENUE
New York, NY
(40.848217119782404, -73.94041534926696)",WASHINGTON HEIGHTS LOWER,D4-ELEVATOR,43,1925,59805,937742,15.68,412056,6.89,525686,3597000,60.15,1-02139-0268,"134 HAVEN AVENUE
New York, NY
(40.84561730185351, -73.9424165959719)",WASHINGTON HEIGHTS LOWER,D1-ELEVATOR,38,1930,44442,718955,16.18,270824,6.09,448131,2706000,60.89,0.13,1-02142-0200,"4161 BROADWAY
New York, NY
(40.84713715608302, -73.93817179599358)",WASHINGTON HEIGHTS LOWER,D7-ELEVATOR,48,1925,43994,689716,15.68,303199,6.89,386517,2629000,59.76,0.13,1-02176-0009,400 FT WASHINGTON AVENUE,WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,41,1924,"51,948","791,688",15.24,"403,636",7.77,"388,052","2,666,000",51.32,0.14
Manhattan,1-02142-0161,"326 FT WASHINGTON AVENUE
New York, NY
(40.84623783405374, -73.94016829089861)",WASHINGTON HEIGHTS LOWER,D4-ELEVATOR,79,1924,76536,711940,9.3,322681,4.22,389259,2315000,30.25,1-02142-0237,"4133 BROADWAY
New York, NY
(40.84606696286818, -73.93849555192412)",WASHINGTON HEIGHTS LOWER,D7-ELEVATOR,63,1925,77877,963007,12.37,358749,4.61,604258,2915000,37.43,0,1-02142-0224,"4141 BROADWAY
New York, NY
(40.84649863744221, -73.93836964684004)",WASHINGTON HEIGHTS LOWER,D7-ELEVATOR,68,1925,71896,1021642,14.21,551442,7.67,470200,3190000,44.37,0.05,1-02142-0217,4151 BROADWAY,WASHINGTON HEIGHTS LOWER,D7-ELEVATOR,68,1920,"70,436","917,222",13.02,"500,175",7.1,"417,047","2,167,000",30.77,0.05
Manhattan,1-02162-0051,"143 WADSWORTH AVENUE
New York, NY
(40.84936747471568, -73.93530295872011)",WASHINGTON HEIGHTS UPPER,C6-WALK-UP,15,1907,13035,112492,8.63,59961,4.6,52531,314000,24.09,1-02157-0015,"552 185 STREET
New York, NY
(40.85124667051796, -73.931008297514)",WASHINGTON HEIGHTS UPPER,C1-WALK-UP,20,1920,14230,137165,9.64,87431,6.14,49734,295000,20.73,0.21,1-02111-0107,"457 166 STREET
New York, NY
(40.838231002271286, -73.93724062549633)",WASHINGTON HEIGHTS LOWER,C1-WALK-UP,16,1913,13510,86982,6.44,57065,4.22,29917,178000,13.18,0.76,1-02111-0103,444 WEST 167 STREET,WASHINGTON HEIGHTS LOWER,C1-WALK-UP,20,1913,"13,810","119,180",8.63,"78,579",5.69,"40,601","243,000",17.6,0.76
Manhattan,1-02162-0052,"145 WADSWORTH AVENUE
New York, NY
(40.84947539335923, -73.93524000617805)",WASHINGTON HEIGHTS UPPER,C6-WALK-UP,15,1907,13035,112492,8.63,59961,4.6,52531,314000,24.09,1-02157-0015,"552 185 STREET
New York, NY
(40.85124667051796, -73.931008297514)",WASHINGTON HEIGHTS UPPER,C1-WALK-UP,20,1920,14230,137165,9.64,87431,6.14,49734,295000,20.73,0.21,1-02111-0107,"457 166 STREET
New York, NY
(40.838231002271286, -73.93724062549633)",WASHINGTON HEIGHTS LOWER,C1-WALK-UP,16,1913,13510,86982,6.44,57065,4.22,29917,178000,13.18,0.76,1-02111-0103,444 WEST 167 STREET,WASHINGTON HEIGHTS LOWER,C1-WALK-UP,20,1913,"13,810","119,180",8.63,"78,579",5.69,"40,601","243,000",17.6,0.76
Manhattan,1-02170-0131,"1705 FT GEORGE HILL
New York, NY
(40.756053999992105, -73.9869510002884)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,204,1961,222714,2648069,11.89,1594632,7.16,1053437,6722000,30.18,1-01740-0007,"646 LENOX AVENUE
New York, NY
(40.81895240368476, -73.93723650108313)",HARLEM-CENTRAL,D1-ELEVATOR,134,1970,129386,1538832,11.89,926587,7.16,612245,3907000,30.2,2.88,1-01955-0026,"2411 FRED
New York, NY
(40.756053999992105, -73.9869510002884)",HARLEM-CENTRAL,D3-ELEVATOR,205,1980,202280,3011949,14.89,1595989,7.89,1415960,9225000,45.61,3.39,1-02026-0029,2400 ADAM C POWELL BOULEV,HARLEM-CENTRAL,D7-ELEVATOR,57,1905,"58,569","672,372",11.48,"383,041",6.54,"289,331","1,397,000",23.85,2.88
Manhattan,1-02170-0520,"45 FAIRVIEW AVENUE
New York, NY
(40.85741640687792, -73.92945736552969)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,218,1963,271388,3226803,11.89,1943138,7.16,1283665,8191000,30.18,1-02065-0001,"1821 AMSTERDAM AVENUE
New York, NY
(40.828862932447635, -73.94496167731478)",HARLEM-UPPER,D3-ELEVATOR,132,1984,145691,2174363,14.92,1059086,7.27,1115277,6465000,44.37,2.32,1-01740-0007,"646 LENOX AVENUE
New York, NY
(40.81895240368476, -73.93723650108313)",HARLEM-CENTRAL,D1-ELEVATOR,134,1970,129386,1538832,11.89,926587,7.16,612245,3907000,30.2,2.88,1-01736-0001,560 LENOX AVENUE,HARLEM-CENTRAL,D5-ELEVATOR,216,1940,"384,164","3,554,670",9.25,"2,184,641",5.69,"1,370,029","8,149,000",21.21,3.06
Manhattan,1-02171-0120,"4 BOGARDUS PLACE
New York, NY
(40.858882301785684, -73.92982608756171)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,35,1920,34108,467280,13.7,207036,6.07,260244,1719000,50.4,1-02172-0100,"609 196 STREET
New York, NY
(40.86080714002694, -73.92904003478588)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,51,1928,47642,657136,13.79,318127,6.68,339009,2236000,46.93,0.12,1-02174-0200,"47 ARDEN STREET
New York, NY
(40.86239865092023, -73.92743389096375)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,36,1939,32928,435048,13.21,221082,6.71,213966,1422000,43.19,0.23,1-02171-0008,25 NAGLE AVENUE,WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,49,1941,"44,911","586,227",13.05,"294,637",6.56,"291,590","1,942,000",43.24,0
Manhattan,1-02175-0032,"96 ARDEN STREET
New York, NY
(40.86404441023387, -73.92848609773802)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,60,1925,58904,713916,12.12,338698,5.75,375218,2386000,40.51,1-02175-0180,"68 THAYER STREET
New York, NY
(40.86373864074392, -73.92724503333761)",WASHINGTON HEIGHTS UPPER,C1-WALK-UP,68,1926,42780,528001,12.34,290083,6.78,237918,1507000,35.23,0.06,1-02174-0093,"92 NAGLE AVENUE
New York, NY
(40.860528061099274, -73.92765872147106)",WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,76,1927,70323,852617,12.12,404236,5.75,448381,2629000,37.38,0.18,1-02175-0135,80 ARDEN STREET,WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,31,1930,"28,753","341,948",11.89,"172,239",5.99,"169,709","1,083,000",37.67,0.07
Manhattan,1-02177-0166,"825 179 STREET
New York, NY
(40.849598049548185, -73.94017535636263)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,42,1920,43536,688740,15.82,307364,7.06,381376,2607000,59.88,1-02180-0020,"13 MAGAW PLACE
New York, NY
(40.85132799673954, -73.93710160277874)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,48,1927,43326,738708,17.05,376936,8.7,361772,2615000,60.36,0.17,1-02177-0152,"435 FT WASHINGTON AVENUE
New York, NY
(40.84972720352738, -73.93876534853291)",WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,46,1909,49422,781827,15.82,348742,7.06,433085,2960000,59.89,0.05,1-02176-0115,736 WEST 181 STREET,WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,75,1920,"59,208","919,451",15.53,"399,313",6.74,"520,138","3,563,000",60.18,0.15
Manhattan,1-02177-0170,"870 181 STREET
New York, NY
(40.756053999992105, -73.9869510002884)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,61,1923,63600,881496,13.86,400044,6.29,481452,3173000,49.89,1-02177-0116,"90 PINEHURST AVENUE
New York, NY
(40.850932295046675, -73.9393319214114)",WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,51,1920,60090,832883,13.86,378236,6.29,454647,2996000,49.86,0.05,1-02179-0093,"815 181 STREET
New York, NY
(40.756053999992105, -73.9869510002884)",WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,73,1920,70296,1201730,17.1,370680,5.27,831050,6007000,85.45,0.13,1-02177-0163,854 WEST 180 STREET,WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,48,1910,"46,530","533,854",11.47,"241,526",5.19,"292,328","1,876,000",40.32,0.07
Manhattan,1-02177-0175,"860 181 STREET
New York, NY
(40.756053999992105, -73.9869510002884)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,66,1923,60780,943913,15.53,409657,6.74,534256,3660000,60.22,1-02177-0150,"427 FT WASHINGTON AVENUE
New York, NY
(40.84956532556214, -73.93882830107498)",WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,56,1909,50976,804031,15.77,294099,5.77,509932,3487000,68.4,0.12,1-02176-0115,"736 181 STREET
New York, NY
(40.756053999992105, -73.9869510002884)",WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,75,1920,59208,919451,15.53,399313,6.74,520138,3563000,60.18,0.19,1-02179-0100,481 FT WASHINGTON AVENUE,WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,64,1936,"56,706","792,549",13.98,"348,102",6.14,"444,447","2,925,000",51.58,0.13
Manhattan,1-02179-0112,"115 CABRINI BOULEVARD
New York, NY
(40.852047454363, -73.9399704400522)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,39,1927,39708,522954,13.17,204496,5.15,318458,2117000,53.31,1-02180-0023,"506 FT WASHINGTON AVENUE
New York, NY
(40.85239818995444, -73.93774012141955)",WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,56,1920,54888,748123,13.63,388607,7.08,359516,2377000,43.31,0.12,1-02179-0269,"240 CABRINI BOULEVARD
New York, NY
(40.85528501366849, -73.93816280277332)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,43,1930,47674,628084,13.17,245441,5.15,382643,2544000,53.36,0.14,1-02180-0077,10 BENNETT AVENUE,WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,44,1929,"33,078","430,292",13.01,"190,363",5.75,"239,929","1,276,000",38.58,0.12
Manhattan,1-02179-0170,"116 PINEHURST AVENUE
New York, NY
(40.85308167469668, -73.93852253158502)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,353,1925,540000,8229600,15.24,3423600,6.34,4806000,33015000,61.14,1-02180-0036,"570 FT WASHINGTON AVENUE
New York, NY
(40.85417884757243, -73.93718254176133)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,91,1939,114541,1827291,15.95,765991,6.69,1061300,7242000,63.23,0.12,1-02180-0350,"620 FT WASHINGTON AVENUE
New York, NY
(40.855644742480195, -73.93668791464523)",WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,140,1937,148793,2142619,14.4,870439,5.85,1272180,8107000,54.49,0.25,1-02179-0005,1384 RIVERSIDE DRIVE,WASHINGTON HEIGHTS UPPER,D3-ELEVATOR,138,1967,"142,600","2,134,016",14.97,"955,898",6.7,"1,178,118","8,115,000",56.91,0.13
Manhattan,1-02179-0258,"17 CHITTENDEN AVENUE
New York, NY
(40.85524004756701, -73.93913407056493)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,33,1939,29322,452145,15.42,241320,8.23,210825,1446000,49.31,1-02179-0221,"567 FT WASHINGTON AVENUE
New York, NY
(40.854340725537725, -73.9371375756599)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,62,1920,59976,976752,16.29,365459,6.09,611293,4159000,69.34,0.08,1-02180-0083,"30 MAGAW PLACE
New York, NY
(40.851786650974475, -73.93690375193228)",WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,43,1930,35310,544372,15.42,290646,8.23,253726,1741000,49.31,0.2,1-02180-0473,182 BENNETT AVENUE,WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,60,1940,"60,654","933,071",15.38,"468,774",7.73,"464,297","2,651,000",43.71,0.23
Manhattan,1-02179-0440,"350 CABRINI BOULEVARD
New York, NY
(40.856535071289215, -73.93720052820197)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,76,1935,91968,1214897,13.21,485591,5.28,729306,4847000,52.7,1-02171-0001,"10 HILLSIDE AVENUE
New York, NY
(40.85892726788717, -73.93057252484601)",WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,110,1942,121800,1608855,13.21,590831,4.85,1018024,6765000,55.54,0.23,1-02180-0610,"700 FT WASHINGTON AVENUE
New York, NY
(40.85769519670703, -73.93516806041572)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,74,1949,83402,1150609,13.8,441391,5.29,709218,4678000,56.09,0.33,1-02174-0020,31 SHERMAN AVENUE,WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,80,1920,"75,352","995,400",13.21,"527,464",7,"467,936","2,695,000",35.77,0.3
Manhattan,1-02180-0032,"550 FT WASHINGTON AVENUE
New York, NY
(40.85369321367659, -73.93733542650637)",WASHINGTON HEIGHTS UPPER,C6-WALK-UP,29,1922,28775,349616,12.15,180132,6.26,169484,1084000,37.67,1-02169-0003,"351 WADSWORTH AVENUE
New York, NY
(40.85577964078459, -73.93062648416776)",WASHINGTON HEIGHTS UPPER,C1-WALK-UP,30,1912,27980,339837,12.15,174676,6.24,165161,1050000,37.53,0.41,1-02161-0103,"569 192 STREET
New York, NY
(40.856022598306325, -73.92825664242372)",WASHINGTON HEIGHTS UPPER,C1-WALK-UP,29,1924,26175,303107,11.58,172755,6.6,130352,701000,26.78,0.54,1-02157-0093,555 WEST 186 STREET,WASHINGTON HEIGHTS UPPER,C1-WALK-UP,30,1917,"28,365","356,264",12.56,"172,176",6.07,"184,088","1,233,000",43.47,0.34
Manhattan,1-02180-0067,"56 BENNETT AVENUE
New York, NY
(40.8521553730065, -73.93579758583621)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,75,1920,81909,1158193,14.14,511931,6.25,646262,4483000,54.73,1-02180-0007,"482 FT WASHINGTON AVENUE
New York, NY
(40.851552827246906, -73.93802790446892)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,48,1930,51138,776871,15.19,352518,6.89,424353,2916000,57.02,0.11,1-02180-0173,"80 BENNETT AVENUE
New York, NY
(40.85281187808789, -73.93547382990567)",WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,68,1957,63912,903933,14.14,399619,6.25,504314,3124000,48.88,0.05,1-02180-0157,725 WEST 184 STREET,WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,78,1920,"70,692","996,394",14.09,"468,852",6.63,"527,542","2,541,000",35.94,0.05
Manhattan,1-02180-0070,"24 BENNETT AVENUE
New York, NY
(40.851444908603355, -73.93616630786823)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,58,1920,75522,1064105,14.09,500711,6.63,563394,3909000,51.76,1-02180-0173,"80 BENNETT AVENUE
New York, NY
(40.85281187808789, -73.93547382990567)",WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,68,1957,63912,903933,14.14,399619,6.25,504314,3124000,48.88,0.05,1-02180-0157,"725 184 STREET
New York, NY
(40.85241532459862, -73.93589759123329)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,78,1920,70692,996394,14.09,468852,6.63,527542,2541000,35.94,0.05,1-02180-0023,506 FT WASHINGTON AVENUE,WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,56,1920,"54,888","748,123",13.63,"388,607",7.08,"359,516","2,377,000",43.31,0
Manhattan,1-02180-0166,"736 186 STREET
New York, NY
(40.85355904784721, -73.93529660876325)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,56,1939,55776,785884,14.09,369795,6.63,416089,2887000,51.76,1-02180-0160,"10 OVERLOOK TERRACE
New York, NY
(40.85311764757785, -73.93643610447702)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,63,1941,67422,910197,13.5,484764,7.19,425433,2817000,41.78,0,1-02180-0173,"80 BENNETT AVENUE
New York, NY
(40.85281187808789, -73.93547382990567)",WASHINGTON HEIGHTS UPPER,D7-ELEVATOR,68,1957,63912,903933,14.14,399619,6.25,504314,3124000,48.88,0,1-02180-0182,50 OVERLOOK TERRACE,WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,58,1940,"58,750","793,392",13.5,"422,695",7.19,"370,697","2,454,000",41.77,0.08
Manhattan,1-02180-0192,"120 BENNETT AVENUE
New York, NY
(40.85421482045359, -73.93476336550253)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,84,1939,80600,1071980,13.3,436046,5.41,635934,4222000,52.38,1-02180-0182,"50 OVERLOOK TERRACE
New York, NY
(40.85438569163915, -73.93624724685088)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,58,1940,58750,793392,13.5,422695,7.19,370697,2454000,41.77,0,1-02180-0154,"105 BENNETT AVENUE
New York, NY
(40.85376515943898, -73.93498819600984)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,65,1939,71034,904691,12.74,276339,3.89,628352,2618000,36.86,0.06,1-02180-0160,10 OVERLOOK TERRACE,WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,63,1941,"67,422","910,197",13.5,"484,764",7.19,"425,433","2,817,000",41.78,0.08
Manhattan,1-02180-0315,"4395 BROADWAY
New York, NY
(40.85471844079001, -73.93351330788181)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,60,1940,58242,821212,14.1,359353,6.17,461859,3205000,55.03,1-02170-0037,"4410 BROADWAY
New York, NY
(40.8550152170597, -73.9334233756789)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,54,1939,52038,764959,14.7,405376,7.79,359583,2482000,47.7,0.09,1-02180-0473,"182 BENNETT AVENUE
New York, NY
(40.85624728823984, -73.93397196211674)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,60,1940,60654,933071,15.38,468774,7.73,464297,2651000,43.71,0.12,1-02180-0406,660 FT WASHINGTON AVENUE,WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,60,1920,"68,108","976,129",14.33,"371,767",5.46,"604,362","4,050,000",59.46,0.13
Manhattan,1-02180-0522,"225 BENNETT AVENUE
New York, NY
(40.857848081452005, -73.9331265994092)",WASHINGTON HEIGHTS UPPER,D4-ELEVATOR,106,1940,82536,1138997,13.8,436615,5.29,702382,4633000,56.13,1-02180-0530,"213 BENNETT AVENUE
New York, NY
(40.8574343933185, -73.93334243669625)",WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,72,1930,63144,885542,14.02,427945,6.78,457597,3010000,47.67,0,1-02180-0507,"4455 BROADWAY
New York, NY
(40.857155603489446, -73.93241613500606)",WASHINGTON HEIGHTS UPPER,D6-ELEVATOR,85,1920,63103,795944,12.61,408289,6.47,387655,2596000,41.14,0,1-02180-0610,700 FT WASHINGTON AVENUE,WASHINGTON HEIGHTS UPPER,D1-ELEVATOR,74,1949,"83,402","1,150,609",13.8,"441,391",5.29,"709,218","4,678,000",56.09,0.11
Manhattan,1-02202-0009,"416 206 STREET
New York, NY
(40.86334968892609, -73.9184157090868)",INWOOD,D4-ELEVATOR,74,1946,77967,1170285,15.01,583193,7.48,587092,4040000,51.82,1-02222-0017,"530 207 STREET
New York, NY
(40.756053999992105, -73.9869510002884)",INWOOD,D7-ELEVATOR,89,1920,72643,1284804,17.69,395479,5.44,889325,4741000,65.26,0.16,1-02222-0035,"110 POST AVENUE
New York, NY
(40.86438615260499, -73.92050911133816)",INWOOD,D1-ELEVATOR,73,1939,104400,964656,9.24,607608,5.82,357048,2124000,20.34,0.16,1-02223-0012,253 SHERMAN AVENUE,INWOOD,C7-WALK-UP,69,1927,"55,340","830,587",15.01,"414,116",7.48,"416,471","2,866,000",51.79,0.17
Manhattan,1-02230-0001,"5000 BROADWAY
New York, NY
(40.868702898345646, -73.91803597575756)",INWOOD,D4-ELEVATOR,88,1925,74934,993625,13.26,484074,6.46,509551,3384000,45.16,1-02243-0030,"5009 BROADWAY
New York, NY
(40.86918853224148, -73.91700175542388)",INWOOD,D7-ELEVATOR,79,1929,83766,1043298,12.45,398403,4.76,644895,3014000,35.98,0.08,1-02243-0241,"5025 BROADWAY
New York, NY
(40.86941336274879, -73.91658806729038)",INWOOD,D7-ELEVATOR,75,1925,61380,813609,13.26,396334,6.46,417275,2771000,45.14,0.08,1-02228-0042,272 SHERMAN AVENUE,INWOOD,D7-ELEVATOR,63,1928,"45,072","651,123",14.45,"393,701",8.73,"257,422","1,781,000",39.51,0.1
Manhattan,1-02240-0037,"46 COOPER STREET
New York, NY
(40.86792948140044, -73.92330600284924)",INWOOD,D4-ELEVATOR,55,1925,62263,841796,13.52,395370,6.35,446426,2955000,47.46,1-02240-0006,"121 SEAMAN AVENUE
New York, NY
(40.86875685766739, -73.9232790231884)",INWOOD,D1-ELEVATOR,41,1932,36793,559622,15.21,285146,7.75,274476,1886000,51.26,0,1-02241-0014,"77 COOPER STREET
New York, NY
(40.86840612207595, -73.9220109791271)",INWOOD,D7-ELEVATOR,52,1936,50583,683884,13.52,321133,6.35,362751,2401000,47.47,0.05,1-02248-0024,139 PAYSON AVENUE,INWOOD,D1-ELEVATOR,61,1927,"61,584","856,577",13.91,"379,133",6.16,"477,444","3,145,000",51.07,0.13
Manhattan,1-02243-0332,"48 PARK TERRACE
New York, NY
(40.713636791764564, -74.01014460111946)",INWOOD,D4-ELEVATOR,72,1941,106983,1331938,12.45,509239,4.76,822699,5518000,51.58,1-02243-0283,"520 218 STREET
New York, NY
(40.871590363570604, -73.9150962488438)",INWOOD,D1-ELEVATOR,60,1927,67734,1032337,15.24,478459,7.06,553878,3805000,56.18,0.07,1-02243-0030,"5009 BROADWAY
New York, NY
(40.86918853224148, -73.91700175542388)",INWOOD,D7-ELEVATOR,79,1929,83766,1043298,12.45,398403,4.76,644895,3014000,35.98,0.16,1-02243-0045,10 PARK TERRACE EAST,INWOOD,D1-ELEVATOR,72,1925,"80,808","982,513",12.16,"548,522",6.79,"433,991","2,758,000",34.13,0.16
